country code,postal code,place,state,statecode,province_or_county,province_or_countycode,community,communitycode,latitude,longitude,accuracy,Country,Continent
DZ,6025,Tosga,Bejaia,6,,,,,36.3478,4.6894,3,Algeria,Africa
DZ,6025,Ait Allouane,Bejaia,6,,,,,36.3478,4.6894,3,Algeria,Africa
DZ,6025,Ait Achour,Bejaia,6,,,,,36.3478,4.6894,3,Algeria,Africa
DZ,6025,Zirni,Bejaia,6,,,,,36.3478,4.6894,3,Algeria,Africa
DZ,6026,Hamda,Bejaia,6,,,,,36.3214,4.4347,4,Algeria,Africa
DZ,6026,Metchik,Bejaia,6,,,,,36.3214,4.4347,3,Algeria,Africa
DZ,6026,Ouled Assane,Bejaia,6,,,,,36.3214,4.4347,3,Algeria,Africa
DZ,6026,Beni Mansour,Bejaia,6,,,,,36.3214,4.4347,3,Algeria,Africa
DZ,6026,Beni Ouihdane,Bejaia,6,,,,,36.3214,4.4347,3,Algeria,Africa
DZ,6027,Bezit,Bejaia,6,,,,,36.8129,4.7212,4,Algeria,Africa
DZ,6027,Djeblaa,Bejaia,6,,,,,36.8028,4.7468,4,Algeria,Africa
DZ,6027,Abad,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Djerrah,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Mindjou,Bejaia,6,,,,,36.8649,4.7613,4,Algeria,Africa
DZ,6027,Takaba,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Ighzer Abbes,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Tabouda,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Ait Mendil,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Tizi Ouair,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Amgradj,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Iharbienne,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Aguemoune Mahiou Bicher,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6027,Taguelmint,Bejaia,6,,,,,36.8269,4.7431,3,Algeria,Africa
DZ,6028,Agueni,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Kelaa Ouadda,Bejaia,6,,,,,36.65,4.6667,4,Algeria,Africa
DZ,6028,Tasga,Bejaia,6,,,,,36.6167,4.75,4,Algeria,Africa
DZ,6028,Takamra,Bejaia,6,,,,,36.6847,4.6583,4,Algeria,Africa
DZ,6028,Tizi Tifra,Bejaia,6,,,,,36.6675,4.7044,4,Algeria,Africa
DZ,6028,Tifra,Bejaia,6,,,,,36.6664,4.6972,4,Algeria,Africa
DZ,6028,Kelaa Oufella,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Flea,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Sillal,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Ait Mahiou,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Taourien Ou Aissa,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Hamled,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Taourirt Amrouche,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Ait Achour,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Timzid,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Fettala,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Tizamounie El Kelia,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Ighzer Chzrone,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Izoughilamene,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Ibouraner,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6028,Laazibtifra,Bejaia,6,,,,,36.657,4.6953,3,Algeria,Africa
DZ,6029,Tabalout,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6029,Tazrout,Bejaia,6,,,,,36.653,4.967,4,Algeria,Africa
DZ,6029,Mezoulem,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6029,Ait Malek,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6029,Tamazeft,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6029,Hanied,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6029,Tablout,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6029,Arouled,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6029,Kiria,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6029,Ait Yahia,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6030,Ibaouchene,Bejaia,6,,,,,36.755,4.9079,4,Algeria,Africa
DZ,6030,Toudja,Bejaia,6,,,,,36.7469,4.872,4,Algeria,Africa
DZ,6030,El Ainseur,Bejaia,6,,,,,36.751,4.89,3,Algeria,Africa
DZ,6030,Souk El Djemaa,Bejaia,6,,,,,36.751,4.89,3,Algeria,Africa
DZ,6030,Ifrene,Bejaia,6,,,,,36.751,4.89,3,Algeria,Africa
DZ,6031,Tachouaft,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6031,Ifigha,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6031,Semaa,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6031,Bouhamza,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6031,Iguemoumene,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6031,El Khendek,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6031,Taza,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6031,Tamsaout,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6032,Tazrout,Bejaia,6,,,,,36.653,4.967,4,Algeria,Africa
DZ,6032,Ighil Djemaa,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Kaba,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Ihabachene,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Ighil Harat,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Ighil Maloulene,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Ighil Hamemoune,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Tizi Tindjit,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Tahamante,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Kendira,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Ighil N'Zeka,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Zoubai,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Tala Ighalimene,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Tahrkoupt,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Afroun,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Aich Tichimar,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Guenanana Tizi Tindait,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6032,Ait Taraa,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6033,Tichi,Bejaia,6,,,,,36.6667,5.1667,4,Algeria,Africa
DZ,6033,Akentas,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6033,Tifritine,Bejaia,6,,,,,36.5457,4.8941,4,Algeria,Africa
DZ,6033,Tagma,Bejaia,6,,,,,36.55,4.8833,4,Algeria,Africa
DZ,6033,Ait Ounir,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6033,Iguer Guendouze,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6033,Iadnanene,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6033,Ichkaben,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6033,Feraoune,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6033,Selouana,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6033,Tizi,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6033,Ouadadja,Bejaia,6,,,,,36.5874,4.9814,3,Algeria,Africa
DZ,6034,Akourma,Bejaia,6,,,,,36.4759,4.6339,4,Algeria,Africa
DZ,6034,Issadounene,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Tizi Hemma,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Taourirt,Bejaia,6,,,,,36.5833,4.9333,4,Algeria,Africa
DZ,6034,Beni Djemhour,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Amalou,Bejaia,6,,,,,36.4833,4.65,4,Algeria,Africa
DZ,6034,Beziou,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Beni Djaad,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Boussehel,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Ikherbouchene,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Ighil Igueni,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Taddert Ouadda,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Tarchouaft,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Ighil Ntala,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Timesrirene,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6034,Tizi Oukedem,Bejaia,6,,,,,36.5142,4.7391,3,Algeria,Africa
DZ,6035,Taourirt Ighil,Bejaia,6,,,,,36.7,4.7,4,Algeria,Africa
DZ,6035,Iksilene,Bejaia,6,,,,,36.7201,4.7558,4,Algeria,Africa
DZ,6035,Tizi El Korn,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6035,Aguemoune,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6035,L'Bor,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6035,Ait Adjirait Maamar,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6035,Ait Seib,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6035,Ait Sidi Seid,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6035,Grounia,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6035,Talaoughras,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6035,Taguemount El Mal,Bejaia,6,,,,,36.71,4.7279,3,Algeria,Africa
DZ,6036,Tidjounane,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6036,Takrietz,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6036,Tagherast,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6036,Tijounane,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6037,Tinebdar,Bejaia,6,,,,,36.6253,4.681,4,Algeria,Africa
DZ,6037,Tighilt,Bejaia,6,,,,,36.6833,4.7833,4,Algeria,Africa
DZ,6037,Irinflene,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Tala Taghout,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Ikhliadjene,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Dadekant,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Ighoulad Laalam,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Birmatou,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Lacite,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Tala Ouzrou,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Iguer Amar,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6037,Chebirdou,Bejaia,6,,,,,36.6543,4.7322,3,Algeria,Africa
DZ,6038,Sidi Said,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6039,Beni Melikeche,Bejaia,6,,,,,36.6299,4.833,1,Algeria,Africa
DZ,6040,Bejaia Sidi Ahmed,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6041,Il Matten,Bejaia,6,,,,,36.65,4.7736,4,Algeria,Africa
DZ,6041,Aghamras,Bejaia,6,,,,,36.65,4.7736,3,Algeria,Africa
DZ,6041,Remila,Bejaia,6,,,,,36.65,4.7736,3,Algeria,Africa
DZ,6041,Zaouia,Bejaia,6,,,,,36.65,4.7736,3,Algeria,Africa
DZ,6041,Ifelain Il Matten,Bejaia,6,,,,,36.65,4.7736,3,Algeria,Africa
DZ,6041,Idraken,Bejaia,6,,,,,36.65,4.7736,3,Algeria,Africa
DZ,6041,Village Agricole,Bejaia,6,,,,,36.65,4.7736,3,Algeria,Africa
DZ,6041,Ighil Yeddou,Bejaia,6,,,,,36.65,4.7736,3,Algeria,Africa
DZ,6042,Tiliouacadi,Bejaia,6,,,,,36.5833,4.9333,3,Algeria,Africa
DZ,6042,Taourirt,Bejaia,6,,,,,36.5833,4.9333,4,Algeria,Africa
DZ,6042,Souk Oufella,Bejaia,6,,,,,36.5833,4.9333,3,Algeria,Africa
DZ,6042,Ayaden,Bejaia,6,,,,,36.5833,4.9333,3,Algeria,Africa
DZ,6043,El Flaye,Bejaia,6,,,,,36.6021,4.6636,4,Algeria,Africa
DZ,6044,Teregregt,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6044,Talata,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6044,Aghdir,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6045,Djemaa,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6046,Boukhiama,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6047,Amtik N'Tafat,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6048,Taslent,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6049,Bouhitem,Bejaia,6,,,,,36.6118,4.7902,1,Algeria,Africa
DZ,6050,Guendouza,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6051,Ouled Allouane,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6052,Chellata,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6053,Bicher,Bejaia,6,,,,,36.393,4.6357,4,Algeria,Africa
DZ,6054,Belayel,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6055,Tizi Alouane,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6056,Beni Ouamar,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6057,Taslent,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6057,Ighram,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6057,Ighil Nacer,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6057,Azib Oulahdir,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6057,Ircene,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6058,Tifernine,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6058,Ighil Lounis,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6058,Ifalene,Bejaia,6,,,,,36.5008,4.8066,1,Algeria,Africa
DZ,6059,Taguemount,Bejaia,6,,,,,36.6086,4.9774,4,Algeria,Africa
DZ,6060,Tazrout,Bejaia,6,,,,,36.653,4.967,4,Algeria,Africa
DZ,6060,Medkour,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6060,Tizi N'Berber,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6060,Adrar Ainan,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6060,Ailouise,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6060,Bourbia,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6060,Imdane,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6060,Iouricine,Bejaia,6,,,,,36.653,4.967,3,Algeria,Africa
DZ,6061,Akkar,Bejaia,6,,,,,36.6823,4.9902,1,Algeria,Africa
DZ,6062,Mellala,Bejaia,6,,,,,36.7116,5.0135,4,Algeria,Africa
DZ,6063,Ighil Oumced,Bejaia,6,,,,,36.6823,4.9902,1,Algeria,Africa
DZ,6064,Ighil Ouantar,Bejaia,6,,,,,36.6823,4.9902,1,Algeria,Africa
DZ,6065,Tizi Ouaklane,Bejaia,6,,,,,36.6823,4.9902,1,Algeria,Africa
DZ,6066,Tala Hamza,Bejaia,6,,,,,36.6823,4.9902,1,Algeria,Africa
DZ,6067,Ait S'Kheur,Bejaia,6,,,,,36.6823,4.9902,1,Algeria,Africa
DZ,6068,Ayacha,Bejaia,6,,,,,36.6823,4.9902,1,Algeria,Africa
DZ,6069,Ighil Nasser,Bejaia,6,,,,,36.6823,4.9902,1,Algeria,Africa
DZ,6070,Berzakh,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6071,Achlouf,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6072,Takaatz,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6073,Mahfouda,Bejaia,6,,,,,36.4387,4.6541,4,Algeria,Africa
DZ,6074,Adjioun,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6074,Maida,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6074,Eramamine,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6074,Draa Kaid,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6074,Azagaar,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6075,Ouled Saada,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6075,Dradra,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6075,Bouzougla,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6076,El Djorf,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6077,El Alem,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6078,Ait Idriss,Bejaia,6,,,,,36.4796,4.6797,1,Algeria,Africa
DZ,6079,Tibouamouchine,Bejaia,6,,,,,36.5205,4.7054,4,Algeria,Africa
DZ,6080,Tizoual,Bejaia,6,,,,,36.7333,4.85,3,Algeria,Africa
DZ,6080,Ait Smail,Bejaia,6,,,,,36.7333,4.85,4,Algeria,Africa
DZ,6081,Taazibt,Bejaia,6,,,,,36.7286,4.9589,4,Algeria,Africa
DZ,6081,Ait Adjissa,Bejaia,6,,,,,36.7286,4.9589,3,Algeria,Africa
DZ,6081,Amagroud,Bejaia,6,,,,,36.7286,4.9589,3,Algeria,Africa
DZ,6081,Tixarine,Bejaia,6,,,,,36.7286,4.9589,3,Algeria,Africa
DZ,6082,Ighil N'Sebt,Bejaia,6,,,,,36.6637,4.8743,1,Algeria,Africa
DZ,6083,Ighil Outouaf,Bejaia,6,,,,,36.6637,4.8743,1,Algeria,Africa
DZ,6084,Semaoune Chemini,Bejaia,6,,,,,36.6637,4.8743,1,Algeria,Africa
DZ,6085,Sidi Ayad,Bejaia,6,,,,,36.6637,4.8743,1,Algeria,Africa
DZ,6086,El Kelaa,Bejaia,6,,,,,36.65,4.6667,4,Algeria,Africa
DZ,6086,Rekada,Bejaia,6,,,,,36.6889,4.7722,3,Algeria,Africa
DZ,6086,Taourirt,Bejaia,6,,,,,36.5833,4.9333,4,Algeria,Africa
DZ,6086,Tighilt Messaoud,Bejaia,6,,,,,36.6889,4.7722,3,Algeria,Africa
DZ,6086,Takhlicht,Bejaia,6,,,,,36.8333,4.7167,4,Algeria,Africa
DZ,6086,Ait Cheni,Bejaia,6,,,,,36.6889,4.7722,3,Algeria,Africa
DZ,6086,Tala Tazert,Bejaia,6,,,,,36.6889,4.7722,3,Algeria,Africa
DZ,6086,El Kitoun,Bejaia,6,,,,,36.6889,4.7722,3,Algeria,Africa
DZ,6086,Taghilt Messaoud,Bejaia,6,,,,,36.6889,4.7722,3,Algeria,Africa
DZ,6087,Merzoug,Bejaia,6,,,,,36.5863,5.1913,4,Algeria,Africa
DZ,6087,Taourirt,Bejaia,6,,,,,36.5833,4.9333,4,Algeria,Africa
DZ,6087,Maxene,Bejaia,6,,,,,36.6112,4.9358,3,Algeria,Africa
DZ,6087,Takorabt,Bejaia,6,,,,,36.5918,4.8354,4,Algeria,Africa
DZ,6087,Tibane,Bejaia,6,,,,,36.6112,4.9358,3,Algeria,Africa
DZ,6087,Tighilt,Bejaia,6,,,,,36.6833,4.7833,4,Algeria,Africa
DZ,6087,Ait Oubelaid,Bejaia,6,,,,,36.6112,4.9358,3,Algeria,Africa
DZ,6087,Tizi,Bejaia,6,,,,,36.6112,4.9358,3,Algeria,Africa
DZ,6087,Ait Chetla,Bejaia,6,,,,,36.6112,4.9358,3,Algeria,Africa
DZ,6088,Il Matten Hopital,Bejaia,6,,,,,36.6637,4.8743,1,Algeria,Africa
DZ,6089,Ikedjane,Bejaia,6,,,,,36.6637,4.8743,1,Algeria,Africa
DZ,6090,Tamricht,Bejaia,6,,,,,36.5627,5.3631,4,Algeria,Africa
DZ,6091,Boukhalfa,Bejaia,6,,,,,36.6456,4.8922,4,Algeria,Africa
DZ,6092,Bounain,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Aourir,Bejaia,6,,,,,36.3478,4.6894,4,Algeria,Africa
DZ,6092,Ikerbane,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Taourirt,Bejaia,6,,,,,36.5833,4.9333,4,Algeria,Africa
DZ,6092,Tagma,Bejaia,6,,,,,36.6,4.9833,4,Algeria,Africa
DZ,6092,Tizi Nedjbar,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Ikherbane,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Aghbala,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Idjedarene,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Iaaricherce,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Tourkine,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Tiguemounine,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Tala Djoudi,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Tighzert,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6092,Tala Ougreau,Bejaia,6,,,,,36.5104,4.8687,3,Algeria,Africa
DZ,6093,Aourir Adjissa,Bejaia,6,,,,,36.6233,4.9353,1,Algeria,Africa
DZ,6094,Ait Smail,Bejaia,6,,,,,36.7333,4.85,4,Algeria,Africa
DZ,6094,Taourirt Said Arab,Bejaia,6,,,,,36.7425,4.8051,4,Algeria,Africa
DZ,6094,Ihaddadene,Bejaia,6,,,,,36.7333,5.05,4,Algeria,Africa
DZ,6094,Ibarissene,Bejaia,6,,,,,36.75,4.8333,4,Algeria,Africa
DZ,6094,Ait Youcef,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Slim,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Ait Sidi Ahmed,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Aguemoune,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Garet,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Aoutimarane,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Ichikfiouene,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Tighilt Oumezir,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Ait Abdellah,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Tighilt Ougueni,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6094,Ibouhatemene,Bejaia,6,,,,,36.7398,4.8846,3,Algeria,Africa
DZ,6095,Ait Aissi,Bejaia,6,,,,,36.5349,4.9527,4,Algeria,Africa
DZ,6095,Agr Ouaslene,Bejaia,6,,,,,36.5349,4.9527,3,Algeria,Africa
DZ,6095,Bellouta,Bejaia,6,,,,,36.5349,4.9527,3,Algeria,Africa
DZ,6095,Takjlait,Bejaia,6,,,,,36.5349,4.9527,3,Algeria,Africa
DZ,6095,Tgheramt,Bejaia,6,,,,,36.5349,4.9527,3,Algeria,Africa
DZ,6095,Takhlit,Bejaia,6,,,,,36.5349,4.9527,3,Algeria,Africa
DZ,6095,Khellil,Bejaia,6,,,,,36.5349,4.9527,3,Algeria,Africa
DZ,6095,Ighil N'Kel,Bejaia,6,,,,,36.5349,4.9527,3,Algeria,Africa
DZ,6096,Taddert Tamokrant,Bejaia,6,,,,,36.6233,4.9353,1,Algeria,Africa
DZ,6097,Sidi Ali,Bejaia,6,,,,,36.6233,4.9353,1,Algeria,Africa
DZ,6098,Ighil Ialouanene,Bejaia,6,,,,,36.6233,4.9353,1,Algeria,Africa
DZ,6099,Akhnak,Bejaia,6,,,,,36.6233,4.9353,1,Algeria,Africa
DZ,6100,Tizi Beni Khettab,Bejaia,6,,,,,36.4869,4.6911,1,Algeria,Africa
DZ,6101,Tigrine,Bejaia,6,,,,,36.4869,4.6911,1,Algeria,Africa
DZ,6102,Merdj Ouamene,Bejaia,6,,,,,36.4869,4.6911,1,Algeria,Africa
DZ,6103,Tizi Ougueni,Bejaia,6,,,,,36.4869,4.6911,1,Algeria,Africa
DZ,6104,Assam,Bejaia,6,,,,,36.4869,4.6911,1,Algeria,Africa
DZ,6105,Cheurfa,Bejaia,6,,,,,36.7167,4.7667,4,Algeria,Africa
DZ,6106,Beni Ksila,Bejaia,6,,,,,36.4869,4.6911,1,Algeria,Africa
DZ,6107,Aguemoune,Bejaia,6,,,,,36.4869,4.6911,1,Algeria,Africa
DZ,6107,Aguemoune Beni Khiar,Bejaia,6,,,,,36.4869,4.6911,1,Algeria,Africa
